"BehaviorSpace results (NetLogo 6.1.2-beta2)"
"SIsaR_0.9.5TRIALS_noControl.nlogo"
"experiments 2 seeds"
"12/02/2020 15:31:59:999 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","50","0","50"
"[run number]","run#","[step]","seed0","seed","cp1cRed","cp1cRedNH","cp1cViolet","cp1cVioletNH","cp1cDead","cp2cRed","cp2cRedNH","cp2cViolet","cp2cVioletNH","cp2cDead","cp3cRed","cp3cRedNH","cp3cViolet","cp3cVioletNH","cp3cDead","cp4cRed","cp4cRedNH","cp4cViolet","cp4cVioletNH","cp4cDead","cumulativeRedCount","cumulativeVioletCount","cumulativeDeadCount","ticks","TinfSch","SinfSch","TinfNotSch","SinfNotSch"
"174","174","322","123456","77533504","7","0","4","1","0","358","61","572","23","5","878","61","1453","23","11","947","61","1578","23","12","958","1596","12","323","32","57","19","39"
"175","175","327","123456","25314633","26","16","19","4","0","565","68","800","16","4","940","68","1387","16","11","956","68","1450","16","12","962","1456","12","328","19","58","24","35"
"176","176","356","123456","24829127","6","0","11","0","0","164","41","268","10","0","905","65","1393","19","11","956","65","1506","19","12","966","1520","12","357","18","61","20","27"
"177","177","458","123456","14540625","39","0","58","0","0","479","71","647","13","9","897","71","1332","13","17","934","71","1393","13","18","949","1425","18","459","16","28","15","24"
"178","178","413","123456","63398411","4","0","3","0","0","172","66","165","16","1","823","67","1227","17","12","913","67","1422","17","13","945","1496","13","414","31","76","18","50"
"179","179","346","123456","13318612","9","7","10","1","0","283","55","498","17","2","859","66","1370","18","8","908","66","1464","18","8","917","1492","8","347","29","72","19","40"
"180","180","356","123456","57281960","7","0","11","0","0","410","65","549","19","5","918","65","1389","19","10","974","65","1515","19","12","992","1555","12","357","28","56","10","39"
"181","181","372","123456","62641737","4","0","12","0","0","422","59","696","25","6","884","59","1442","25","14","952","59","1580","25","15","965","1612","16","373","21","69","26","38"
"182","182","290","123456","30779310","17","11","6","0","0","430","73","691","11","4","949","73","1540","11","15","978","73","1605","11","15","979","1607","15","291","22","61","26","41"
"183","183","351","123456","9135218","35","1","59","0","0","643","67","916","17","8","925","67","1442","17","14","952","67","1507","17","14","959","1519","14","352","26","59","12","38"
"184","184","350","123456","25830923","26","15","19","7","0","562","65","865","19","10","905","65","1500","19","19","926","65","1548","19","19","932","1562","19","351","24","79","20","26"
"185","185","327","123456","68052499","18","2","40","0","1","380","72","548","12","3","914","72","1446","12","11","956","72","1529","12","12","960","1542","12","328","20","68","22","38"
"186","186","352","123456","6193685","23","14","18","5","0","406","69","650","15","2","908","69","1473","15","5","943","69","1533","15","6","950","1544","6","353","16","51","22","41"
"187","187","318","123456","88113542","4","0","3","0","0","303","65","469","18","5","907","66","1459","18","11","959","66","1554","18","11","964","1564","11","319","23","45","22","32"
"188","188","467","123456","82613006","6","0","9","0","0","296","63","433","21","6","873","63","1290","21","12","934","63","1408","21","13","963","1480","15","468","28","56","15","37"
"189","189","355","123456","20201307","20","7","34","3","0","623","64","951","20","3","953","64","1527","20","8","974","64","1578","20","10","975","1589","10","356","29","75","19","35"
"190","190","363","123456","31611488","4","0","4","0","0","334","65","536","15","6","890","68","1412","16","11","958","68","1552","16","13","977","1599","14","364","30","73","17","29"
"191","191","307","123456","12368805","36","31","17","7","2","359","67","469","17","8","945","67","1408","17","17","984","67","1495","17","18","986","1502","18","308","28","64","16","43"
"192","192","316","123456","60974180","5","0","8","0","0","421","62","632","15","4","954","67","1431","17","17","990","67","1503","17","18","993","1517","18","317","30","71","17","39"
"193","193","381","123456","80345770","13","0","17","1","0","523","65","864","19","8","883","65","1455","19","13","907","65","1514","19","13","919","1530","14","382","20","53","19","38"
"194","194","341","123456","7951616","7","0","5","0","0","524","68","798","16","4","894","68","1404","16","9","926","68","1477","16","10","937","1499","10","342","22","59","15","29"
"195","195","372","123456","14419155","3","0","5","0","0","95","30","166","7","0","783","69","1272","15","11","917","69","1491","15","13","940","1557","14","373","23","73","19","39"
"196","196","373","123456","35541863","2","0","5","0","0","201","75","187","9","4","783","75","1229","9","12","924","75","1504","9","16","954","1565","16","374","24","59","16","31"
"197","197","450","123456","57152106","29","14","39","0","0","451","71","697","13","4","896","71","1398","13","14","952","71","1518","13","16","974","1556","16","451","26","54","18","26"
"199","199","33","123456","60162000","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","3","0","34","0","0","1","0"
"198","198","310","123456","44654098","9","0","10","1","0","452","64","733","20","4","899","64","1409","20","13","952","64","1485","20","13","960","1501","13","311","15","44","13","32"
"200","200","363","123456","66557707","28","22","11","6","0","416","70","580","14","3","886","70","1347","14","7","932","70","1418","14","8","946","1442","8","364","15","35","21","20"
"201","201","368","123456","74761452","6","0","7","0","0","387","62","578","15","5","895","68","1413","16","18","943","68","1548","16","19","957","1589","19","369","27","63","19","37"
"202","202","371","123456","47690400","29","21","14","4","0","487","73","693","11","6","902","73","1464","11","12","955","73","1579","11","13","965","1593","13","372","29","84","23","36"
"203","203","419","123456","56301008","20","17","8","5","0","187","51","250","11","2","834","67","1259","17","14","952","67","1474","17","15","985","1542","16","420","19","57","18","41"
"204","204","361","123456","83397975","5","0","4","0","0","131","38","165","7","0","809","70","1225","14","7","939","70","1440","14","9","964","1486","10","362","19","42","18","34"
"205","205","324","123456","47032233","2","1","10","0","0","303","72","324","12","3","838","72","1272","12","8","941","72","1447","12","8","954","1463","8","325","18","46","18","24"
"206","206","407","123456","68982065","14","9","7","4","0","253","57","481","16","1","810","65","1320","19","11","885","65","1452","19","15","919","1505","15","408","23","56","17","28"
"207","207","381","123456","3308268","3","0","4","0","0","34","2","47","1","0","816","62","1289","22","3","942","62","1563","22","6","966","1645","7","382","23","57","22","34"
"208","208","530","123456","78011122","4","0","5","0","0","9","0","9","0","0","47","3","63","0","0","353","70","476","14","3","1024","1499","14","531","25","78","19","42"
"209","209","304","123456","68916744","14","7","22","4","0","489","68","859","16","13","901","68","1468","16","19","933","68","1522","16","19","935","1529","19","305","20","51","19","33"
"210","210","350","123456","27323620","26","22","15","3","0","406","71","680","13","7","932","71","1433","13","16","975","71","1511","13","17","979","1520","17","351","20","58","17","34"
"211","211","324","123456","38541546","26","18","10","3","0","373","75","566","9","7","961","75","1479","9","15","1008","75","1570","9","15","1013","1577","15","325","23","62","24","40"
"212","212","382","123456","95700635","40","37","14","7","0","260","48","443","10","1","920","68","1445","16","16","984","68","1546","16","17","989","1560","17","383","23","54","20","29"
"213","213","535","123456","80917694","6","0","4","0","0","291","62","414","10","4","889","71","1358","13","8","948","71","1470","13","8","976","1522","8","536","19","69","15","29"
"214","214","346","123456","40535651","3","0","9","0","0","346","70","529","14","5","849","70","1352","14","14","921","70","1451","14","15","937","1482","16","347","21","45","18","27"
"215","215","334","123456","59918846","2","0","4","0","0","276","67","405","17","4","874","67","1477","17","13","940","67","1650","17","13","950","1673","13","335","28","64","15","46"
"216","216","365","123456","82619562","6","0","6","0","0","93","41","92","9","1","781","68","1145","16","12","929","68","1424","16","14","961","1484","14","366","19","63","19","40"
"217","217","488","123456","58168700","4","0","5","0","0","72","1","152","0","0","717","66","1019","18","9","862","66","1313","18","11","932","1429","11","489","23","46","17","45"
"218","218","321","123456","54808660","9","0","5","0","0","306","64","412","11","2","886","70","1386","14","9","949","70","1488","14","10","952","1500","10","322","21","64","26","31"
"219","219","365","123456","25709999","2","0","4","0","0","84","4","172","1","0","824","67","1238","17","10","968","67","1500","17","13","992","1553","13","366","27","71","19","46"
"220","220","379","123456","54027793","3","0","5","0","0","335","69","436","15","4","861","69","1351","15","15","911","69","1436","15","16","925","1461","17","380","15","41","14","36"
"221","221","345","123456","33801977","16","0","21","0","0","454","62","687","22","4","834","62","1422","22","12","900","62","1527","22","14","914","1538","14","346","22","75","25","25"
"222","222","383","123456","63842193","4","0","7","0","0","250","64","312","16","2","883","67","1322","17","10","938","67","1464","17","10","962","1502","11","384","22","47","15","42"
"223","223","358","123456","58974111","30","0","76","0","0","626","67","939","17","7","951","67","1434","17","11","976","67","1499","17","11","984","1526","12","359","27","67","26","37"
"224","224","403","123456","10799281","7","0","7","0","0","36","0","31","0","0","611","64","933","20","7","938","64","1417","20","17","1006","1561","18","404","27","87","16","31"
"225","225","474","123456","76433236","12","10","5","1","0","73","12","100","1","0","758","64","1161","20","14","897","64","1354","20","15","942","1418","17","475","14","33","16","27"
"226","226","337","123456","666684","43","38","23","5","1","418","72","669","12","12","887","72","1368","12","23","926","72","1448","12","23","937","1460","24","338","11","34","26","30"
"227","227","322","123456","32199226","3","0","5","0","0","216","49","326","13","0","893","69","1362","15","16","951","69","1477","15","17","958","1485","17","323","16","48","24","35"
"228","228","351","123456","26171996","19","9","9","3","0","373","63","594","21","2","857","63","1403","21","17","904","63","1485","21","18","914","1504","19","352","29","76","13","35"
"229","229","370","123456","66973569","6","0","6","0","0","354","61","513","12","1","901","67","1394","17","7","938","67","1463","17","8","954","1470","8","371","18","47","19","31"
"230","230","326","123456","30826824","4","0","4","0","0","177","42","229","3","2","859","74","1306","10","11","951","74","1481","10","14","960","1498","15","327","14","46","22","27"
"231","231","365","123456","53729831","11","0","27","0","0","309","63","494","11","3","895","72","1412","12","14","973","72","1536","12","15","987","1564","15","366","19","66","17","40"
"232","232","393","123456","70613066","20","18","10","6","0","355","62","557","22","1","932","62","1509","22","10","972","62","1596","22","11","985","1611","11","394","25","62","21","39"
"233","233","412","123456","74005422","2","0","2","0","0","43","4","91","1","1","789","65","1242","19","13","932","65","1481","19","18","959","1553","18","413","20","48","21","36"
"234","234","362","123456","44992659","3","0","5","0","0","125","30","219","8","0","839","65","1279","19","15","938","65","1490","19","17","965","1526","17","363","24","80","19","43"
"235","235","371","123456","58441454","21","11","18","2","0","605","72","884","12","14","932","72","1460","12","26","953","72","1517","12","26","959","1530","26","372","18","57","16","33"
"236","236","467","123456","5939000","13","12","15","4","0","422","65","677","19","5","914","65","1431","19","10","948","65","1537","19","12","966","1558","12","468","21","50","22","28"
"237","237","285","123456","35746495","4","0","8","0","0","424","69","655","15","4","968","69","1459","15","14","996","69","1521","15","14","997","1525","14","286","21","60","18","38"
"238","238","372","123456","87592403","3","1","6","0","0","232","66","385","18","0","887","66","1413","18","16","946","66","1531","18","18","974","1564","18","373","27","74","19","35"
"239","239","362","123456","19158190","5","0","10","0","0","343","71","558","13","5","921","71","1515","13","16","957","71","1584","13","16","968","1607","16","363","36","62","25","36"
"240","240","360","123456","49732231","6","1","8","0","0","265","66","361","17","1","861","67","1369","17","6","911","67","1471","17","8","930","1511","8","361","23","54","15","36"
"241","241","339","123456","26697384","5","0","2","0","0","340","70","560","14","3","914","70","1509","14","17","956","70","1585","14","17","961","1595","18","340","31","72","20","43"
"242","242","325","123456","63995557","22","19","11","6","0","322","57","438","18","4","871","64","1374","20","12","917","64","1463","20","13","922","1472","13","326","23","38","17","41"
"244","244","283","123456","44622301","13","0","48","0","0","564","61","911","23","4","913","61","1422","23","8","933","61","1457","23","8","933","1459","8","284","19","58","17","30"
"243","243","352","123456","39194297","4","0","5","0","0","141","58","166","15","2","819","68","1354","16","12","943","68","1562","16","14","956","1590","15","353","22","56","22","42"
